,price_000,pop_dens,ses,house,area_m2,num_bath,pcn_green,thefts,year,high_ses,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006
3175,29900,874.21,4,0,57,1,0.98,234.0,2005,0,0,0,0,0,1,0
3176,29900,482.24,2,0,62,1,0.9,52.0,2004,0,0,0,0,1,0,0
3177,30000,529.67,3,0,41,1,1.81,52.0,2004,0,0,0,0,1,0,0
3178,30000,282.2,2,0,43,1,1.07,52.0,2006,0,0,0,0,0,0,1
3179,30000,866.13,3,0,48,1,0.35,52.0,2006,0,0,0,0,0,0,1
3180,30000,683.38,3,0,50,1,0.39,52.0,2004,0,0,0,0,1,0,0
3181,30000,954.17,3,0,50,1,0.64,52.0,2002,0,0,1,0,0,0,0
3182,30000,844.13,3,0,52,1,0.87,234.0,2001,0,1,0,0,0,0,0
3183,30000,103.08,3,0,53,1,0.29,54.39,2004,0,0,0,0,1,0,0
3184,30000,194.56,3,0,65,2,1.21,60.04,2003,0,0,0,1,0,0,0
3185,30000,372.35,3,0,70,1,53.04,215.77,2004,0,0,0,0,1,0,0
3186,30073,874.21,3,0,52,1,0.98,234.0,2005,0,0,0,0,0,1,0
3187,30160,167.33,3,0,44,2,0.0,52.0,2005,0,0,0,0,0,1,0
3188,30346,874.21,3,0,52,1,0.98,234.0,2004,0,0,0,0,1,0,0
3189,31000,525.9,3,0,49,1,1.85,52.0,2003,0,0,0,1,0,0,0
3190,31000,498.3,3,0,53,1,41.05,234.0,2004,0,0,0,0,1,0,0
3191,31000,844.13,2,0,108,2,0.87,234.0,2006,0,0,0,0,0,0,1
3192,31038,280.68,3,0,69,2,1.13,52.0,2002,0,0,1,0,0,0,0
3193,31038,280.68,4,0,69,2,1.13,52.0,2002,0,0,1,0,0,0,0
3194,31200,554.82,3,0,60,1,1.2,52.0,2005,0,0,0,0,0,1,0
3195,31457,113.41,3,0,44,1,0.05,52.0,2004,0,0,0,0,1,0,0
3196,31894,113.41,3,0,43,1,0.05,52.0,2005,0,0,0,0,0,1,0
3197,32000,257.14,3,0,50,1,1.04,52.0,2006,0,0,0,0,0,0,1
3198,32000,323.04,3,0,54,1,0.0,52.0,2004,0,0,0,0,1,0,0
3199,32000,323.04,3,0,54,1,0.0,52.0,2005,0,0,0,0,0,1,0
3200,32200,503.85,3,0,48,2,1.43,52.0,2004,0,0,0,0,1,0,0
3201,32500,529.89,3,0,44,1,1.81,52.0,2004,0,0,0,0,1,0,0
3202,32500,526.36,3,0,44,1,1.79,52.0,2004,0,0,0,0,1,0,0
3203,32500,526.36,3,0,44,1,1.79,52.0,2004,0,0,0,0,1,0,0
3204,32500,529.67,3,0,44,1,1.81,52.0,2004,0,0,0,0,1,0,0
3205,32820,592.57,2,1,72,2,1.83,52.0,2005,0,0,0,0,0,1,0
3206,33000,529.67,3,0,41,1,1.81,52.0,2003,0,0,0,1,0,0,0
3207,33000,822.41,3,0,50,1,0.8,234.0,2005,0,0,0,0,0,1,0
3208,33000,822.41,3,0,52,1,0.8,234.0,2004,0,0,0,0,1,0,0
3209,33000,846.03,3,0,52,1,0.88,234.0,2001,0,1,0,0,0,0,0
3210,33000,822.41,3,0,52,1,0.8,234.0,2001,0,1,0,0,0,0,0
3211,33442,340.61,3,0,64,2,0.15,52.0,2003,0,0,0,1,0,0,0
3212,33493,277.71,3,0,58,1,1.83,234.0,2005,0,0,0,0,0,1,0
3213,33500,414.39,3,1,47,1,2.32,82.97,2002,0,0,1,0,0,0,0
3214,34000,822.41,3,0,50,1,0.8,234.0,2004,0,0,0,0,1,0,0
3215,34649,215.15,3,0,55,2,0.94,52.0,2004,0,0,0,0,1,0,0
3216,35000,506.31,3,0,42,1,36.52,213.86,2003,0,0,0,1,0,0,0
3217,35000,649.19,3,0,42,1,25.41,234.0,2004,0,0,0,0,1,0,0
3218,35000,484.88,3,0,48,1,5.31,123.02,2006,0,0,0,0,0,0,1
3219,35000,324.74,3,0,50,1,0.01,52.0,2006,0,0,0,0,0,0,1
3220,35000,954.17,3,0,50,2,0.64,52.0,2004,0,0,0,0,1,0,0
3221,35000,215.15,3,0,52,2,0.94,52.0,2003,0,0,0,1,0,0,0
3222,35000,215.15,3,0,52,1,0.94,52.0,2004,0,0,0,0,1,0,0
3223,35000,844.13,3,0,53,1,0.87,234.0,2006,0,0,0,0,0,0,1
3224,35000,874.21,3,0,54,1,0.98,234.0,2005,0,0,0,0,0,1,0
3225,35000,544.99,3,0,54,1,1.82,52.0,2003,0,0,0,1,0,0,0
3226,35000,215.15,3,0,55,2,0.94,52.0,2004,0,0,0,0,1,0,0
3227,35000,497.26,2,0,55,1,0.4,52.0,2004,0,0,0,0,1,0,0
3228,35000,236.42,3,0,74,2,0.96,52.0,2003,0,0,0,1,0,0,0
3229,35000,884.63,2,0,84,1,1.02,234.0,2001,0,1,0,0,0,0,0
3230,35000,430.12,3,1,100,1,0.81,52.0,2005,0,0,0,0,0,1,0
3231,35040,215.15,3,0,35,2,0.94,52.0,2005,0,0,0,0,0,1,0
3232,35040,215.15,3,0,35,2,0.94,52.0,2006,0,0,0,0,0,0,1
3233,35297,152.85,3,0,49,1,0.51,52.0,2005,0,0,0,0,0,1,0
3234,35500,713.72,3,0,47,2,0.45,234.0,2005,0,0,0,0,0,1,0
3235,35500,162.55,3,0,54,2,0.13,53.79,2004,0,0,0,0,1,0,0
3236,35910,271.86,3,0,59,2,0.35,52.0,2005,0,0,0,0,0,1,0
3237,35910,271.86,3,0,60,2,0.35,52.0,2002,0,0,1,0,0,0,0
3238,35910,271.86,3,0,60,2,0.35,52.0,2005,0,0,0,0,0,1,0
3239,36000,954.17,3,0,51,1,0.64,52.0,2004,0,0,0,0,1,0,0
3240,36000,822.41,3,0,52,1,0.8,234.0,2005,0,0,0,0,0,1,0
3241,36000,104.2,3,0,54,1,0.32,54.94,2005,0,0,0,0,0,1,0
3242,36500,982.77,2,1,168,3,0.47,52.0,2005,0,0,0,0,0,1,0
3243,36650,116.68,3,0,65,2,0.26,52.0,2004,0,0,0,0,1,0,0
3244,36769,859.99,3,1,54,1,1.64,52.0,2004,0,0,0,0,1,0,0
3245,36900,503.85,3,0,53,2,1.43,52.0,2003,0,0,0,1,0,0,0
3246,37000,959.74,3,0,40,1,0.63,52.0,2005,0,0,0,0,0,1,0
3247,37000,574.13,3,0,44,1,0.29,234.0,2005,0,0,0,0,0,1,0
3248,37200,452.9,3,0,50,2,1.64,52.0,2003,0,0,0,1,0,0,0
3249,37312,277.71,3,0,65,2,1.83,234.0,2005,0,0,0,0,0,1,0
3250,38000,359.88,2,0,48,1,0.0,52.0,2004,0,0,0,0,1,0,0
3251,38000,566.2,3,0,49,1,25.31,89.89,2006,0,0,0,0,0,0,1
3252,38000,411.42,3,0,55,1,2.19,81.28,2003,0,0,0,1,0,0,0
3253,38000,205.07,3,0,57,2,0.37,56.99,2005,0,0,0,0,0,1,0
3254,38000,805.34,3,0,92,2,1.6,52.0,2001,0,1,0,0,0,0,0
3255,38500,134.97,3,0,55,2,0.3,52.0,2005,0,0,0,0,0,1,0
3256,38500,136.95,3,0,55,2,0.3,52.0,2005,0,0,0,0,0,1,0
3257,38500,438.79,3,0,55,2,1.6,52.0,2006,0,0,0,0,0,0,1
3258,39000,966.96,3,0,49,1,0.55,52.0,2005,0,0,0,0,0,1,0
3259,39000,517.18,3,0,52,1,1.8,52.0,2003,0,0,0,1,0,0,0
3260,39000,446.9,3,0,54,2,0.14,234.0,2004,0,0,0,0,1,0,0
3261,39000,463.5,3,0,54,1,1.35,52.0,2005,0,0,0,0,0,1,0
3262,39000,463.5,3,0,54,2,1.35,52.0,2005,0,0,0,0,0,1,0
3263,39000,684.99,3,1,56,2,0.0,52.0,2006,0,0,0,0,0,0,1
3264,39045,526.16,3,0,56,2,1.85,52.0,2005,0,0,0,0,0,1,0
3265,39471,529.67,3,0,55,2,1.81,52.0,2004,0,0,0,0,1,0,0
3266,39501,271.86,2,0,60,1,0.35,52.0,2004,0,0,0,0,1,0,0
3267,39600,403.87,3,0,47,1,0.09,234.0,2004,0,0,0,0,1,0,0
3268,39900,438.79,3,1,55,2,1.6,52.0,2006,0,0,0,0,0,0,1
3269,39900,438.79,3,0,57,2,1.6,52.0,2006,0,0,0,0,0,0,1
3270,39900,215.15,3,0,60,2,0.94,52.0,2005,0,0,0,0,0,1,0
3271,39900,215.15,3,0,60,2,0.94,52.0,2005,0,0,0,0,0,1,0
3272,39900,215.15,3,0,60,2,0.94,52.0,2005,0,0,0,0,0,1,0
3273,40000,506.99,3,0,51,1,1.74,52.0,2004,0,0,0,0,1,0,0
3274,40000,411.42,2,0,52,2,2.19,81.28,2004,0,0,0,0,1,0,0
3275,40000,872.72,3,0,53,1,0.98,234.0,2005,0,0,0,0,0,1,0
3276,40000,508.91,3,0,53,1,1.75,52.0,2001,0,1,0,0,0,0,0
3277,40000,463.5,3,0,53,1,1.35,52.0,2004,0,0,0,0,1,0,0
3278,40000,446.9,3,0,54,2,0.14,234.0,2004,0,0,0,0,1,0,0
3279,40000,334.3,4,0,54,2,2.33,56.1,2004,0,0,0,0,1,0,0
3280,40000,411.42,3,0,54,2,2.19,81.28,2004,0,0,0,0,1,0,0
3281,40000,345.26,3,0,55,1,2.18,55.56,2004,0,0,0,0,1,0,0
3282,40000,323.25,3,0,55,1,0.0,52.0,2005,0,0,0,0,0,1,0
3283,40000,726.02,3,0,58,2,0.46,234.0,2002,0,0,1,0,0,0,0
3284,40000,268.62,3,0,58,2,0.67,61.01,2005,0,0,0,0,0,1,0
3285,40000,236.74,3,0,62,2,2.36,76.45,2004,0,0,0,0,1,0,0
3286,40000,681.01,2,0,62,2,0.01,52.0,2005,0,0,0,0,0,1,0
3287,40000,489.57,4,0,63,2,1.43,52.0,2006,0,0,0,0,0,0,1
3288,40000,252.33,3,0,65,2,2.11,80.21,2005,0,0,0,0,0,1,0
3289,40000,194.56,3,0,65,2,1.21,60.04,2005,0,0,0,0,0,1,0
3290,40000,340.61,4,0,68,2,0.15,52.0,2003,0,0,0,1,0,0,0
3291,40000,468.09,2,1,96,2,1.6,52.0,2005,0,0,0,0,0,1,0
3292,40000,513.69,3,1,122,2,1.61,52.0,2003,0,0,0,1,0,0,0
3293,40000,668.32,3,0,168,1,1.47,52.0,2004,0,0,0,0,1,0,0
3294,40600,473.13,4,0,57,2,1.41,52.0,2002,0,0,1,0,0,0,0
3295,40622,215.15,3,0,85,2,0.94,52.0,2004,0,0,0,0,1,0,0
3296,40698,271.86,3,0,60,1,0.35,52.0,2005,0,0,0,0,0,1,0
3297,40698,271.86,3,0,60,2,0.35,52.0,2004,0,0,0,0,1,0,0
3298,40900,535.61,3,0,59,2,1.81,52.0,2005,0,0,0,0,0,1,0
3299,40900,533.92,3,0,59,2,1.82,52.0,2005,0,0,0,0,0,1,0
3300,40940,277.71,3,1,87,2,1.83,234.0,2005,0,0,0,0,0,1,0
3301,41000,487.9,3,0,54,2,1.13,52.0,2005,0,0,0,0,0,1,0
3302,41000,612.2,3,0,56,2,1.75,52.0,2004,0,0,0,0,1,0,0
3303,41000,610.92,3,0,56,2,1.75,52.0,2004,0,0,0,0,1,0,0
3304,41000,155.99,4,0,59,2,0.11,53.48,2004,0,0,0,0,1,0,0
3305,41000,336.55,3,1,103,2,0.19,52.0,2003,0,0,0,1,0,0,0
3306,41300,443.0,3,0,52,2,1.36,52.0,2004,0,0,0,0,1,0,0
3307,41700,450.2,3,0,61,2,1.4,52.0,2004,0,0,0,0,1,0,0
3308,41700,450.2,3,0,61,1,1.4,52.0,2004,0,0,0,0,1,0,0
3309,41700,450.2,3,0,61,2,1.4,52.0,2004,0,0,0,0,1,0,0
3310,41705,215.15,3,0,44,2,0.94,52.0,2005,0,0,0,0,0,1,0
3311,41705,215.15,3,1,47,2,0.94,52.0,2006,0,0,0,0,0,0,1
3312,41800,884.63,4,1,62,2,1.02,234.0,2006,0,0,0,0,0,0,1
3313,41800,373.46,3,0,62,2,0.06,234.0,2006,0,0,0,0,0,0,1
3314,42000,463.5,3,0,53,2,1.35,52.0,2004,0,0,0,0,1,0,0
3315,42000,523.34,3,0,53,1,1.84,52.0,2005,0,0,0,0,0,1,0
3316,42000,463.5,3,0,54,2,1.35,52.0,2005,0,0,0,0,0,1,0
3317,42000,377.53,3,0,56,2,1.34,52.0,2004,0,0,0,0,1,0,0
3318,42000,378.92,3,0,56,2,1.34,52.0,2004,0,0,0,0,1,0,0
3319,42000,378.92,3,0,56,2,1.34,52.0,2005,0,0,0,0,0,1,0
3320,42000,371.2,3,0,56,2,1.33,52.0,2005,0,0,0,0,0,1,0
3321,42000,378.12,3,0,56,2,1.35,52.0,2004,0,0,0,0,1,0,0
3322,42000,205.07,3,0,58,2,0.37,56.99,2005,0,0,0,0,0,1,0
3323,42000,683.52,3,0,60,2,0.63,234.0,2005,0,0,0,0,0,1,0
3324,42000,463.5,3,0,60,2,1.35,52.0,2004,0,0,0,0,1,0,0
3325,42000,313.73,3,0,61,2,43.73,190.9,2002,0,0,1,0,0,0,0
3326,42000,193.62,3,0,64,2,0.79,52.0,2005,0,0,0,0,0,1,0
3327,42000,971.13,3,0,72,3,0.46,52.0,2004,0,0,0,0,1,0,0
3328,42822,215.15,3,0,48,2,0.94,52.0,2005,0,0,0,0,0,1,0
3329,42880,215.15,3,0,42,2,0.94,52.0,2006,0,0,0,0,0,0,1
3330,42880,215.15,3,0,43,2,0.94,52.0,2005,0,0,0,0,0,1,0
3331,43000,437.38,3,0,59,2,0.13,234.0,2003,0,0,0,1,0,0,0
3332,43000,436.88,3,0,59,2,0.13,234.0,2004,0,0,0,0,1,0,0
3333,43000,592.96,3,0,60,2,0.33,234.0,2001,0,1,0,0,0,0,0
3334,43000,592.96,3,0,60,2,0.33,234.0,2001,0,1,0,0,0,0,0
3335,43000,216.59,2,0,63,2,0.94,52.0,2006,0,0,0,0,0,0,1
3336,43000,724.53,3,0,64,2,0.46,234.0,2003,0,0,0,1,0,0,0
3337,43000,726.02,3,0,64,2,0.46,234.0,2004,0,0,0,0,1,0,0
3338,43000,218.87,3,0,64,2,0.0,52.0,2005,0,0,0,0,0,1,0
3339,43260,474.4,3,0,58,2,12.62,89.1,2004,0,0,0,0,1,0,0
3340,43300,471.46,3,0,43,2,1.29,52.0,2006,0,0,0,0,0,0,1
3341,43300,443.0,3,0,50,2,1.36,52.0,2004,0,0,0,0,1,0,0
3342,43500,182.44,3,0,64,2,0.17,54.25,2005,0,0,0,0,0,1,0
3343,43500,162.59,3,0,64,2,0.14,53.84,2004,0,0,0,0,1,0,0
3344,43500,155.99,3,0,64,2,0.11,53.48,2004,0,0,0,0,1,0,0
3345,43500,155.99,3,0,64,2,0.11,53.48,2005,0,0,0,0,0,1,0
3346,43500,155.78,3,0,64,2,0.1,53.31,2005,0,0,0,0,0,1,0
3347,43500,193.62,3,0,64,2,0.79,52.0,2006,0,0,0,0,0,0,1
3348,43500,193.62,3,1,64,2,0.79,52.0,2006,0,0,0,0,0,0,1
3349,43500,155.99,3,0,64,2,0.11,53.48,2005,0,0,0,0,0,1,0
3350,43500,155.99,3,0,65,2,0.11,53.48,2005,0,0,0,0,0,1,0
3351,43648,529.67,3,0,58,1,1.81,52.0,2004,0,0,0,0,1,0,0
3352,44000,680.23,3,0,51,1,13.62,234.0,2006,0,0,0,0,0,0,1
3353,44000,463.54,3,0,51,2,1.25,52.0,2006,0,0,0,0,0,0,1
3354,44000,726.02,3,0,55,2,0.46,234.0,2004,0,0,0,0,1,0,0
3355,44000,852.65,3,0,55,2,0.9,234.0,2004,0,0,0,0,1,0,0
3356,44000,852.94,3,0,55,2,0.91,234.0,2004,0,0,0,0,1,0,0
3357,44000,884.63,3,0,55,2,1.02,234.0,2004,0,0,0,0,1,0,0
3358,44000,236.74,3,0,55,2,2.36,76.45,2005,0,0,0,0,0,1,0
3359,44000,726.02,3,0,59,3,0.46,234.0,2005,0,0,0,0,0,1,0
3360,44000,152.01,3,0,64,2,0.5,52.0,2006,0,0,0,0,0,0,1
3361,44000,463.5,3,0,65,2,1.35,52.0,2004,0,0,0,0,1,0,0
3362,44249,215.15,3,1,47,2,0.94,52.0,2006,0,0,0,0,0,0,1
3363,44884,95.43,3,0,46,1,0.16,52.99,2005,0,0,0,0,0,1,0
3364,44900,235.61,4,0,64,2,9.82,80.83,2003,0,0,0,1,0,0,0
3365,45000,592.96,3,0,42,1,0.33,234.0,2001,0,1,0,0,0,0,0
3366,45000,805.34,3,0,43,1,1.6,52.0,2004,0,0,0,0,1,0,0
3367,45000,721.9,3,0,45,2,0.56,234.0,2004,0,0,0,0,1,0,0
3368,45000,699.41,3,0,51,1,0.43,234.0,2006,0,0,0,0,0,0,1
3369,45000,726.02,3,0,58,2,0.46,234.0,2002,0,0,1,0,0,0,0
3370,45000,316.99,4,0,61,2,45.14,195.49,2004,0,0,0,0,1,0,0
3371,45000,792.85,3,0,66,2,0.71,234.0,2004,0,0,0,0,1,0,0
3372,45000,489.52,3,0,66,1,1.17,52.0,2005,0,0,0,0,0,1,0
3373,45000,360.88,3,0,68,2,0.42,52.0,2001,0,1,0,0,0,0,0
3374,45000,450.2,3,0,70,1,1.4,52.0,2005,0,0,0,0,0,1,0
3375,45000,266.22,3,0,79,1,1.09,52.0,2004,0,0,0,0,1,0,0
3376,45000,420.88,3,0,126,1,1.33,52.0,2004,0,0,0,0,1,0,0
3377,45000,213.0,4,0,160,1,0.0,52.0,2004,0,0,0,0,1,0,0
3378,45000,213.0,4,1,285,2,0.0,52.0,2003,0,0,0,1,0,0,0
3379,45663,725.78,3,0,58,1,0.46,234.0,2004,0,0,0,0,1,0,0
3380,45776,301.78,3,0,109,2,1.17,52.0,2004,0,0,0,0,1,0,0
3381,46000,470.34,3,0,52,2,20.17,113.68,2004,0,0,0,0,1,0,0
3382,46000,215.15,3,1,55,2,0.94,52.0,2005,0,0,0,0,0,1,0
3383,46000,166.85,3,0,58,2,0.21,54.86,2006,0,0,0,0,0,0,1
3384,46000,703.23,3,0,58,1,0.03,52.0,2001,0,1,0,0,0,0,0
3385,46000,726.02,3,0,60,2,0.46,234.0,2003,0,0,0,1,0,0,0
3386,46000,236.74,3,0,66,2,2.36,76.45,2004,0,0,0,0,1,0,0
3387,46000,619.1,3,0,70,2,1.68,52.0,2005,0,0,0,0,0,1,0
3388,46000,617.27,3,0,70,2,1.67,52.0,2005,0,0,0,0,0,1,0
3389,46000,805.34,3,0,74,2,1.6,52.0,2003,0,0,0,1,0,0,0
3390,46000,380.64,2,0,126,2,42.16,52.0,2006,0,0,0,0,0,0,1
3391,46000,215.15,3,1,170,1,0.94,52.0,2004,0,0,0,0,1,0,0
3392,47000,435.95,3,0,52,2,1.32,52.0,2002,0,0,1,0,0,0,0
3393,47000,365.52,3,0,58,2,0.9,52.0,2003,0,0,0,1,0,0,0
3394,47000,850.84,3,0,59,1,1.65,52.0,2002,0,0,1,0,0,0,0
3395,47000,576.42,3,0,60,2,0.29,234.0,2005,0,0,0,0,0,1,0
3396,47000,190.19,3,0,60,2,0.77,52.0,2005,0,0,0,0,0,1,0
3397,47000,193.62,3,0,61,2,0.79,52.0,2006,0,0,0,0,0,0,1
3398,47419,95.43,3,0,50,1,0.16,52.99,2005,0,0,0,0,0,1,0
3399,47709,215.15,3,1,51,2,0.94,52.0,2006,0,0,0,0,0,0,1
3400,47709,215.15,3,0,51,2,0.94,52.0,2005,0,0,0,0,0,1,0
3401,48000,498.86,3,0,50,1,1.02,52.0,2004,0,0,0,0,1,0,0
3402,48000,338.74,4,0,55,2,5.18,117.06,2005,0,0,0,0,0,1,0
3403,48000,192.05,3,0,57,2,0.0,52.0,2004,0,0,0,0,1,0,0
3404,48000,459.87,3,0,57,1,4.25,108.8,2004,0,0,0,0,1,0,0
3405,48000,726.02,3,0,60,1,0.46,234.0,2005,0,0,0,0,0,1,0
3406,48000,273.93,3,0,61,2,26.45,134.82,2004,0,0,0,0,1,0,0
3407,48000,519.54,3,0,61,1,1.39,52.0,2005,0,0,0,0,0,1,0
3408,48000,574.51,3,0,68,1,1.47,52.0,2006,0,0,0,0,0,0,1
3409,48000,771.86,3,0,75,2,1.63,52.0,2004,0,0,0,0,1,0,0
3410,48000,265.14,3,0,78,2,1.44,71.27,2005,0,0,0,0,0,1,0
3411,48000,149.4,3,0,80,2,0.49,52.0,2005,0,0,0,0,0,1,0
3412,48000,398.14,3,0,105,1,0.83,52.0,2005,0,0,0,0,0,1,0
3413,48900,592.96,3,0,55,1,0.33,234.0,2005,0,0,0,0,0,1,0
3414,48900,592.96,3,0,55,1,0.33,234.0,2005,0,0,0,0,0,1,0
3415,48900,852.94,3,0,55,1,0.91,234.0,2005,0,0,0,0,0,1,0
3416,48900,853.57,3,0,55,1,0.91,234.0,2005,0,0,0,0,0,1,0
3417,48900,592.96,3,0,56,1,0.33,234.0,2006,0,0,0,0,0,0,1
3418,48900,823.16,3,0,56,1,0.81,234.0,2005,0,0,0,0,0,1,0
3419,49000,365.52,4,0,57,2,0.9,52.0,2003,0,0,0,1,0,0,0
3420,49000,365.52,4,0,57,2,0.9,52.0,2003,0,0,0,1,0,0,0
3421,49000,725.78,3,0,57,2,0.46,234.0,2005,0,0,0,0,0,1,0
3422,49000,726.02,3,0,58,2,0.46,234.0,2005,0,0,0,0,0,1,0
3423,49000,469.38,3,0,64,1,1.42,52.0,2005,0,0,0,0,0,1,0
3424,49569,472.9,3,0,72,1,1.4,52.0,2003,0,0,0,1,0,0,0
3425,49620,525.34,3,0,82,2,1.85,52.0,2005,0,0,0,0,0,1,0
3426,49900,534.25,3,0,58,2,0.24,234.0,2005,0,0,0,0,0,1,0
3427,50000,570.23,4,0,54,2,22.17,119.82,2004,0,0,0,0,1,0,0
3428,50000,365.52,3,0,57,3,0.9,52.0,2003,0,0,0,1,0,0,0
3429,50000,365.52,3,0,57,2,0.9,52.0,2004,0,0,0,0,1,0,0
3430,50000,365.52,3,0,58,2,0.9,52.0,2005,0,0,0,0,0,1,0
3431,50000,438.23,3,1,59,2,1.27,52.0,2006,0,0,0,0,0,0,1
3432,50000,263.74,3,0,59,2,0.3,52.0,2005,0,0,0,0,0,1,0
3433,50000,497.82,3,0,60,2,1.65,52.0,2006,0,0,0,0,0,0,1
3434,50000,264.8,3,0,60,2,0.31,52.0,2005,0,0,0,0,0,1,0
3435,50000,474.4,4,0,62,2,12.62,89.1,2003,0,0,0,1,0,0,0
3436,50000,459.34,4,0,62,2,15.85,99.64,2003,0,0,0,1,0,0,0
3437,50000,350.69,3,0,63,2,0.31,52.0,2004,0,0,0,0,1,0,0
3438,50000,316.81,3,0,65,2,0.17,52.0,2005,0,0,0,0,0,1,0
3439,50000,474.4,4,0,73,2,12.62,89.1,2004,0,0,0,0,1,0,0
3440,50000,325.24,3,0,73,2,0.0,234.0,2002,0,0,1,0,0,0,0
3441,50000,884.63,3,0,78,3,1.02,234.0,2001,0,1,0,0,0,0,0
3442,50000,215.15,3,0,83,2,0.94,52.0,2005,0,0,0,0,0,1,0
3443,50000,167.6,3,1,396,3,0.0,52.0,2002,0,0,1,0,0,0,0
3444,50447,253.98,3,0,83,2,0.93,52.0,2005,0,0,0,0,0,1,0
3445,50474,215.15,3,0,82,3,0.94,52.0,2005,0,0,0,0,0,1,0
3446,50474,215.15,3,0,82,3,0.94,52.0,2005,0,0,0,0,0,1,0
3447,51000,373.46,3,0,54,2,0.06,234.0,2006,0,0,0,0,0,0,1
3448,51000,313.76,4,0,58,2,43.74,190.95,2004,0,0,0,0,1,0,0
3449,51200,792.85,3,0,66,3,0.71,234.0,2004,0,0,0,0,1,0,0
3450,52000,365.52,3,0,57,2,0.9,52.0,2005,0,0,0,0,0,1,0
3451,52000,361.77,3,0,57,2,1.1,52.0,2004,0,0,0,0,1,0,0
3452,52000,365.52,3,0,57,2,0.9,52.0,2004,0,0,0,0,1,0,0
3453,52000,365.52,4,0,58,2,0.9,52.0,2004,0,0,0,0,1,0,0
3454,52000,365.52,4,0,58,2,0.9,52.0,2004,0,0,0,0,1,0,0
3455,52000,517.53,3,0,60,2,0.22,234.0,2006,0,0,0,0,0,0,1
3456,52000,435.95,3,0,64,3,1.32,52.0,2005,0,0,0,0,0,1,0
3457,52000,272.45,3,0,72,2,2.96,83.31,2004,0,0,0,0,1,0,0
3458,52000,474.4,4,0,78,2,12.62,89.1,2002,0,0,1,0,0,0,0
3459,52000,474.4,3,0,79,2,12.62,89.1,2002,0,0,1,0,0,0,0
3460,52000,474.4,3,0,79,2,12.62,89.1,2002,0,0,1,0,0,0,0
3461,52000,449.93,3,0,79,2,3.49,59.44,2002,0,0,1,0,0,0,0
3462,52000,474.4,3,0,79,2,12.62,89.1,2002,0,0,1,0,0,0,0
3463,52000,474.4,3,0,79,2,12.62,89.1,2002,0,0,1,0,0,0,0
3464,52000,474.4,3,0,79,2,12.62,89.1,2002,0,0,1,0,0,0,0
3465,52000,805.34,3,0,93,3,1.6,52.0,2005,0,0,0,0,0,1,0
3466,52000,256.82,3,0,93,2,0.0,52.0,2005,0,0,0,0,0,1,0
3467,52000,256.82,3,0,93,2,0.0,52.0,2005,0,0,0,0,0,1,0
3468,52000,215.15,3,1,128,1,0.94,52.0,2005,0,0,0,0,0,1,0
3469,52300,461.16,3,0,70,1,0.16,234.0,2005,0,0,0,0,0,1,0
3470,52431,215.15,3,0,51,1,0.94,52.0,2005,0,0,0,0,0,1,0
3471,52431,215.15,3,1,55,1,0.94,52.0,2006,0,0,0,0,0,0,1
3472,53000,365.52,4,0,57,2,0.9,52.0,2003,0,0,0,1,0,0,0
3473,53000,726.02,3,0,58,2,0.46,234.0,2006,0,0,0,0,0,0,1
3474,53000,585.37,3,1,60,2,1.02,234.0,2005,0,0,0,0,0,1,0
3475,53000,575.86,3,1,76,2,1.75,52.0,2005,0,0,0,0,0,1,0
3476,53000,329.3,3,0,96,2,0.0,52.0,2005,0,0,0,0,0,1,0
3477,53571,215.15,3,0,56,2,0.94,52.0,2005,0,0,0,0,0,1,0
3478,53571,215.15,3,0,56,2,0.94,52.0,2006,0,0,0,0,0,0,1
3479,54000,274.97,3,0,58,2,26.9,136.28,2004,0,0,0,0,1,0,0
3480,54000,277.84,4,0,58,2,28.14,140.32,2005,0,0,0,0,0,1,0
3481,54000,215.15,3,0,60,2,0.94,52.0,2005,0,0,0,0,0,1,0
3482,54000,192.05,3,0,60,2,0.0,52.0,2005,0,0,0,0,0,1,0
3483,54000,274.97,4,0,67,2,26.9,136.28,2003,0,0,0,1,0,0,0
3484,54134,570.23,3,0,56,2,22.17,119.82,2001,0,1,0,0,0,0,0
3485,54500,536.75,3,0,63,2,0.24,234.0,2004,0,0,0,0,1,0,0
3486,54500,535.55,3,0,64,2,0.24,234.0,2004,0,0,0,0,1,0,0
3487,54936,215.15,3,0,61,2,0.94,52.0,2005,0,0,0,0,0,1,0
3488,55000,570.23,4,0,44,1,22.17,119.82,2005,0,0,0,0,0,1,0
3489,55000,316.98,3,0,55,2,45.13,195.47,2004,0,0,0,0,1,0,0
3490,55000,622.41,3,0,58,2,0.34,234.0,2006,0,0,0,0,0,0,1
3491,55000,510.49,4,0,58,2,35.92,164.78,2003,0,0,0,1,0,0,0
3492,55000,723.5,3,0,58,2,0.46,234.0,2006,0,0,0,0,0,0,1
3493,55000,277.84,3,0,61,2,28.14,140.32,2004,0,0,0,0,1,0,0
3494,55000,535.55,3,0,63,2,0.24,234.0,2005,0,0,0,0,0,1,0
3495,55000,264.85,4,0,65,2,2.79,81.1,2005,0,0,0,0,0,1,0
3496,55000,194.56,3,0,67,2,1.21,60.04,2004,0,0,0,0,1,0,0
3497,55000,194.56,3,0,67,2,1.21,60.04,2004,0,0,0,0,1,0,0
